station_id,xu_station_id,distance_km,matched,parameter
880,United States_-72.9828_43.6081,0.05490268642671631,True,pm25
881,United States_-82.4146_34.8439,0.0002954963936695051,True,pm25
882,United States_-115.4831_32.6762,0.021579280734184532,True,pm25
888,United States_-118.1473_35.0506,0.0819262715227626,True,pm25
890,United States_-121.8405_39.7617,0.0033943158444375205,True,pm25
893,United States_-121.8405_39.7617,39.26165731489709,False,pm25
894,United States_-91.6877_41.9768,0.013855565098266746,True,pm25
895,United States_-119.7732_36.7854,0.002395577298566529,True,pm25
896,United States_-121.8405_39.7617,18.489227638192155,False,pm25
898,United States_-119.1203_37.9621,47.34702568585067,False,pm25
900,United States_-121.9989_39.1892,2.1897382491726693,False,pm25
907,United States_-82.4562_42.9533,0.01627692094515158,True,pm25
911,Australia_150.5806_-34.3062,0.1547023867360178,True,pm25
912,Australia_151.2428_-33.9318,0.18788154559622866,True,pm25
914,Australia_151.6702_-32.8944,0.2133273299510074,True,pm25
915,Australia_150.8873_-34.4171,0.18766351856924365,True,pm25
916,Australia_150.8857_-32.2717,21.695289168168003,False,pm25
917,United States_-122.6274_47.5927,0.0027889613877321836,True,pm25
919,United States_-116.3479_43.6007,0.003786228292173511,True,pm25
923,United States_-92.166_46.7437,0.07508408810500623,True,pm25
924,United States_-74.2762_40.6039,0.005192958984518763,True,pm25
926,Mexico_-100.8159_20.5183,226.69308499483182,False,pm25
931,United States_-122.3197_47.5972,0.00295052417574996,True,pm25
932,United States_-92.0063_40.6951,0.20105346900052362,True,pm25
938,United Kingdom_-1.1464_52.9547,0.004587026205579848,True,pm25
946,United Kingdom_-3.7708_51.584,0.005763818858600225,True,pm25
949,United States_-85.8526_37.7056,0.11908794971100267,True,pm25
952,United States_-119.0487_43.5892,0.032532973924181925,True,pm25
954,United States_-81.8536_33.74,0.03335847799370506,True,pm25
955,United Kingdom_-3.1822_55.9456,0.0015020693033892423,True,pm25
958,Canada_-106.6631_52.1361,0.021342889795915653,True,pm25
959,United States_-155.4802_19.2039,1.2212863806115435,False,pm25
962,United States_-74.7426_40.2831,0.003919454639932352,True,pm25
963,Chile_-71.6333_-35.4066,0.008951627578490065,True,pm25
967,Chile_-70.7478_-33.4347,0.41001084257038606,True,pm25
969,United States_-91.5035_41.6572,0.11066518016692443,True,pm25
971,United States_-74.2084_40.6414,0.005386473067493792,True,pm25
973,United States_-84.4976_38.065,0.21010818706149728,True,pm25
974,United States_-74.1929_40.721,0.0013235400556473667,True,pm25
975,Chile_-71.6144_-33.0496,6.816430824430149,False,pm25
978,United States_-74.8067_40.5153,0.0071626370034323416,True,pm25
979,United States_-75.0678_40.9246,0.002203809085514414,True,pm25
981,United States_-84.9446_32.5213,0.09441564801220868,True,pm25
987,United States_-74.4294_40.4622,0.003706669405208311,True,pm25
988,Canada_-123.0836_49.3239,31.359456222869934,False,pm25
990,Chile_-73.2285_-39.8308,0.05739866474928644,True,pm25
994,United States_-75.0252_39.4223,0.0031134579463337753,True,pm25
997,Chile_-70.7139_-34.1623,0.002401642822342416,True,pm25
998,United States_-120.8448_44.2998,0.0025896917789246876,True,pm25
1000,United States_-68.0162_46.6823,0.00039730026967953273,True,pm25
1003,United States_-76.6335_39.4605,0.2335113621307689,True,pm25
1006,United States_-81.2422_41.7268,0.003850876925179633,True,pm25
1010,United States_-84.7205_39.8356,0.0023821805346703187,True,pm25
1012,United States_-149.1062_61.5989,0.0008462220295902936,True,pm25
1016,United States_-149.5697_61.3267,0.0003734707156274836,True,pm25
1017,United States_-79.8636_40.4374,0.004183010652887325,True,pm25
1022,United States_-115.2533_36.1064,0.003207034736865893,True,pm25
1026,United States_-157.9691_21.3928,0.004959267607342822,True,pm25
1029,United States_-120.3327_46.3802,141.91960213901422,False,pm25
1031,United States_-81.6068_30.2628,0.003384412543613183,True,pm25
1033,Canada_-78.35_44.3,0.0,True,pm25
1037,United States_-100.2873_44.3738,0.002914500040662559,True,pm25
1040,United States_-79.012_39.706,0.023870772621241588,True,pm25
1042,United States_-118.81_34.4043,0.011119492664568353,True,pm25
1045,Canada_-122.7089_49.2453,0.002339372290561026,True,pm25
1048,United States_-116.5713_47.3166,23.836935640611337,False,pm25
1053,United States_-97.0814_36.6972,0.01094566578057845,True,pm25
1055,Canada_-123.3583_48.4292,35.41277892336117,False,pm25
1061,Canada_-81.1647_42.6725,0.0,True,pm25
1062,United States_-122.6143_48.5206,45.20168024349535,False,pm25
1064,United States_-122.6029_45.4966,0.004898783368416264,True,pm25
1066,Canada_-124.5625_49.8891,0.023258568701379493,True,pm25
1067,United States_-122.5874_45.6434,19.98246952850185,False,pm25
1069,United States_-122.7479_45.3935,0.656669430467343,True,pm25
1070,United States_-90.6979_42.6938,0.2236431560910752,True,pm25
1073,Canada_-79.8617_43.2561,0.0,True,pm25
1079,United States_-95.9561_41.1333,0.0026397131771952716,True,pm25
1081,United States_-77.7202_39.5642,0.21337628593130137,True,pm25
1083,United States_-82.6592_38.5081,0.00892505122528502,True,pm25
1085,United States_-97.4938_25.8925,38.38190562806335,False,pm25
1096,United States_-78.915_40.3097,0.06783413757430053,True,pm25
1097,United States_-78.4622_35.591,10.362567473584907,False,pm25
1098,United States_-88.5725_37.0582,0.01111949266386103,True,pm25
1100,United States_-82.5072_27.2906,26.577272759564003,False,pm25
1101,United States_-89.7885_38.1763,0.028287908539862863,True,pm25
1102,United States_-84.8919_44.3106,7.956703245268189e-05,True,pm25
1103,United States_-86.8441_33.5214,15.22502112967895,False,pm25
1107,United States_-115.3571_35.7857,0.004064645958919215,True,pm25
1108,United States_-81.3656_35.7289,0.41557894371406817,True,pm25
1112,United States_-83.2093_37.2833,0.97345012483112,True,pm25
1113,United States_-80.2245_36.1109,0.20042613204756013,True,pm25
1114,United States_-87.81_43.4981,0.0,True,pm25
1116,United States_-76.847_40.247,0.0013522458590923304,True,pm25
